relative_path,status,cx,cy,r,elapsed_ms
114/L/S1114L05.jpg,ok,150.60,126.60,34.92,4.0
114/L/S1114L06.jpg,ok,174.60,142.20,37.20,6.0
114/L/S1114L07.jpg,ok,168.60,126.60,41.40,8.0
114/R/S1114R03.jpg,ok,144.60,114.60,38.04,6.0
113/L/S1113L01.jpg,ok,144.60,135.00,50.04,45.3
112/R/S1112R04.jpg,ok,180.60,150.60,38.64,39.6
113/L/S1113L04.jpg,ok,165.00,120.60,47.16,43.6
114/R/S1114R05.jpg,ok,167.40,144.60,39.12,6.0
113/L/S1113L05.jpg,ok,154.20,142.20,43.56,51.6
113/R/S1113R03.jpg,ok,180.60,141.00,47.04,6.0
113/R/S1113R01.jpg,ok,177.00,132.60,48.00,43.6
113/R/S1113R04.jpg,ok,183.00,135.00,47.76,43.8
113/R/S1113R02.jpg,ok,156.60,138.60,48.60,43.8
114/L/S1114L01.jpg,ok,174.60,126.60,37.44,39.8
113/R/S1113R06.jpg,ok,162.60,138.60,45.96,45.6
112/L/S1112L01.jpg,ok,186.60,144.60,32.64,92.9
114/L/S1114L02.jpg,ok,174.60,120.60,39.24,47.6
112/R/S1112R05.jpg,ok,192.60,124.20,42.96,81.1
115/R/S1115R01.jpg,ok,165.00,132.60,49.80,8.0
115/R/S1115R02.jpg,ok,137.40,150.60,46.08,8.0
114/L/S1114L04.jpg,ok,177.00,138.60,39.24,47.6
115/R/S1115R04.jpg,ok,162.60,150.60,45.60,9.8
114/L/S1114L03.jpg,ok,162.60,132.60,36.12,51.3
115/R/S1115R05.jpg,ok,156.60,156.60,44.40,9.8
114/R/S1114R02.jpg,ok,159.00,123.00,41.64,47.6
114/R/S1114R04.jpg,ok,173.40,126.60,41.28,43.6
115/L/S1115L01.jpg,ok,153.00,138.60,56.88,8.0
114/R/S1114R06.jpg,ok,138.60,141.00,39.12,39.6
114/R/S1114R07.jpg,ok,156.60,136.20,40.56,43.6
116/L/S1116L02.jpg,ok,167.40,168.60,40.56,4.0
115/L/S1115L04.jpg,ok,156.60,144.60,50.88,45.3
115/L/S1115L03.jpg,ok,174.60,150.60,54.72,45.3
116/L/S1116L04.jpg,ok,150.60,162.60,41.04,7.8
115/L/S1115L02.jpg,ok,168.60,150.60,56.64,10.0
116/L/S1116L06.jpg,ok,175.80,151.80,40.56,7.8
115/L/S1115L05.jpg,ok,168.60,144.60,54.96,47.3
113/R/S1113R07.jpg,ok,162.60,141.00,48.00,87.1
116/R/S1116R02.jpg,ok,142.20,178.20,40.32,6.0
115/L/S1115L07.jpg,ok,132.60,147.00,62.16,9.8
116/R/S1116R04.jpg,ok,148.20,174.60,42.36,6.0
116/R/S1116R03.jpg,ok,148.20,156.60,42.00,8.0
116/R/S1116R06.jpg,ok,150.60,162.60,40.56,6.0
116/R/S1116R07.jpg,ok,135.00,174.60,39.72,5.8
115/L/S1115L09.jpg,ok,150.60,147.00,60.36,53.3
117/L/S1117L02.jpg,ok,156.60,144.60,41.64,8.0
115/L/S1115L08.jpg,ok,153.00,150.60,60.36,55.3
115/R/S1115R03.jpg,ok,150.60,144.60,46.92,53.3
117/L/S1117L07.jpg,ok,162.60,138.60,37.08,10.0
115/R/S1115R09.jpg,ok,154.20,154.20,44.28,43.6
115/R/S1115R10.jpg,ok,123.00,141.00,46.20,41.6
115/R/S1115R06.jpg,ok,162.60,150.60,49.44,53.1
116/L/S1116L03.jpg,ok,174.60,156.60,41.64,43.3
116/R/S1116R01.jpg,ok,126.60,150.60,40.32,39.3
116/L/S1116L05.jpg,ok,168.60,168.60,41.04,43.3
117/R/S1117R05.jpg,ok,192.60,126.60,40.92,8.0
116/L/S1116L07.jpg,ok,180.60,156.60,41.28,41.3
117/R/S1117R07.jpg,ok,180.60,124.20,43.08,8.0
118/L/S1118L01.jpg,ok,165.00,120.60,53.04,8.0
116/R/S1116R05.jpg,ok,162.60,139.80,41.40,39.3
118/L/S1118L03.jpg,ok,174.60,132.60,52.20,5.8
118/L/S1118L02.jpg,ok,156.60,132.60,52.08,9.8
115/L/S1115L06.jpg,ok,186.60,123.00,48.12,96.1
118/L/S1118L05.jpg,ok,168.60,144.60,53.40,9.3
115/L/S1115L10.jpg,ok,162.60,150.60,60.24,88.4
117/L/S1117L04.jpg,ok,156.60,149.40,40.44,41.1
117/L/S1117L03.jpg,ok,148.20,156.60,42.24,41.1
118/R/S1118R05.jpg,ok,160.20,135.00,55.20,8.0
117/L/S1117L01.jpg,ok,125.40,138.60,40.80,50.8
117/L/S1117L06.jpg,ok,156.60,126.60,42.00,45.1
118/R/S1118R06.jpg,ok,165.00,111.00,53.04,6.0
115/R/S1115R08.jpg,ok,159.00,150.60,48.84,45.6
119/L/S1119L02.jpg,ok,177.00,156.60,50.28,6.0
117/L/S1117L05.jpg,ok,160.20,131.40,40.80,55.1
115/R/S1115R07.jpg,ok,144.60,153.00,49.56,90.4
119/L/S1119L04.jpg,ok,168.60,186.60,56.52,8.0
117/R/S1117R02.jpg,ok,180.60,144.60,44.40,47.1
117/R/S1117R03.jpg,ok,173.40,138.60,41.40,50.8
119/R/S1119R03.jpg,ok,156.60,156.60,50.76,8.0
119/R/S1119R02.jpg,ok,156.60,168.60,44.52,6.0
119/R/S1119R01.jpg,ok,162.60,162.60,55.68,9.8
119/R/S1119R04.jpg,ok,165.00,165.00,50.16,6.0
117/R/S1117R04.jpg,ok,187.80,130.20,44.64,58.8
119/R/S1119R05.jpg,ok,147.00,162.60,48.96,8.0
119/R/S1119R06.jpg,ok,153.00,168.60,45.24,10.0
119/R/S1119R07.jpg,ok,148.20,159.00,47.64,7.8
118/L/S1118L06.jpg,ok,171.00,133.80,52.68,5.8
118/L/S1118L04.jpg,ok,172.20,142.20,52.80,56.8
120/L/S1120L02.jpg,ok,144.60,147.00,44.28,9.8
118/L/S1118L07.jpg,ok,171.00,121.80,54.96,56.8
120/L/S1120L06.jpg,ok,150.60,156.60,42.24,8.0
118/R/S1118R02.jpg,ok,149.40,130.20,55.32,57.1
118/R/S1118R01.jpg,ok,144.60,136.20,57.24,60.8
118/R/S1118R03.jpg,ok,162.60,132.60,54.48,59.3
120/R/S1120R04.jpg,ok,174.60,144.60,50.52,7.8
118/R/S1118R04.jpg,ok,162.60,114.60,54.12,59.3
120/R/S1120R03.jpg,ok,174.60,136.20,50.40,9.8
119/L/S1119L01.jpg,ok,180.60,156.60,55.44,55.3
120/R/S1120R05.jpg,ok,174.60,162.60,32.28,8.0
120/R/S1120R07.jpg,ok,174.60,153.00,47.52,8.0
121/L/S1121L01.jpg,ok,148.20,120.60,27.12,6.0
118/R/S1118R07.jpg,ok,162.60,114.60,53.52,6.0
119/L/S1119L03.jpg,ok,174.60,156.60,43.56,59.3
121/L/S1121L02.jpg,ok,184.20,136.20,36.12,7.8
121/L/S1121L06.jpg,ok,163.80,130.20,33.60,7.8
117/R/S1117R01.jpg,ok,173.40,130.20,45.36,110.2
119/L/S1119L07.jpg,ok,177.00,183.00,51.96,7.8
121/R/S1121R03.jpg,ok,154.20,132.60,42.72,6.0
116/L/S1116L01.jpg,ok,144.60,161.40,40.80,147.7
119/L/S1119L05.jpg,ok,186.60,184.20,56.16,63.1
121/R/S1121R04.jpg,ok,155.40,162.60,41.40,6.0
119/L/S1119L06.jpg,ok,180.60,189.00,48.96,65.1
117/R/S1117R06.jpg,ok,178.20,124.20,45.12,112.2
120/L/S1120L07.jpg,ok,169.80,145.80,42.48,51.3
120/L/S1120L04.jpg,ok,162.60,161.40,42.84,55.3
120/L/S1120L05.jpg,ok,154.20,159.00,38.16,55.3
122/L/S1122L04.jpg,ok,147.00,155.40,39.24,9.0
120/R/S1120R01.jpg,ok,180.60,141.00,53.88,52.3
120/R/S1120R02.jpg,ok,186.60,147.00,52.56,52.3
122/L/S1122L07.jpg,ok,174.60,138.60,38.64,9.0
122/R/S1122R01.jpg,ok,126.60,148.20,42.36,7.0
120/L/S1120L01.jpg,ok,143.40,147.00,48.24,60.1
122/R/S1122R03.jpg,ok,144.60,161.40,27.12,7.0
122/R/S1122R04.jpg,ok,153.00,141.00,38.88,8.0
122/R/S1122R07.jpg,ok,151.80,141.00,27.60,6.0
121/L/S1121L05.jpg,ok,154.20,138.60,35.28,5.8
121/L/S1121L07.jpg,ok,153.00,131.40,32.52,47.6
121/L/S1121L04.jpg,ok,186.60,126.60,35.88,49.6
120/R/S1120R06.jpg,ok,174.60,138.60,48.72,61.6
121/R/S1121R02.jpg,ok,156.60,148.20,43.56,47.6
123/L/S1123L03.jpg,ok,157.80,133.80,44.28,7.8
121/R/S1121R01.jpg,ok,156.60,162.60,49.20,51.6
121/R/S1121R05.jpg,ok,155.40,138.60,40.68,49.6
123/R/S1123R02.jpg,ok,171.00,135.00,48.36,6.0
122/L/S1122L01.jpg,ok,183.00,132.60,37.80,47.6
123/L/S1123L07.jpg,ok,143.40,124.20,39.84,10.0
122/L/S1122L03.jpg,ok,177.00,138.60,39.36,45.8
121/R/S1121R06.jpg,ok,147.00,143.40,44.04,7.8
122/L/S1122L02.jpg,ok,162.60,150.60,38.40,47.6
120/L/S1120L03.jpg,ok,144.60,165.00,48.00,102.7
123/R/S1123R07.jpg,ok,153.00,127.80,47.28,8.0
122/L/S1122L05.jpg,ok,174.60,126.60,38.64,55.6
122/L/S1122L06.jpg,ok,138.60,144.60,38.04,55.6
122/R/S1122R05.jpg,ok,136.20,143.40,40.56,8.0
122/R/S1122R02.jpg,ok,135.00,124.20,41.76,46.6
123/L/S1123L01.jpg,ok,162.60,156.60,46.08,43.3
122/R/S1122R06.jpg,ok,141.00,126.60,38.28,45.3
123/L/S1123L02.jpg,ok,172.20,136.20,42.72,41.3
121/L/S1121L03.jpg,ok,165.00,135.00,39.24,88.9
123/L/S1123L05.jpg,ok,179.40,136.20,40.68,6.0
123/L/S1123L04.jpg,ok,160.20,138.60,44.52,45.3
123/L/S1123L06.jpg,ok,162.60,138.60,41.40,41.6
123/R/S1123R01.jpg,ok,160.20,126.60,47.76,41.6
123/R/S1123R03.jpg,ok,156.60,126.60,48.12,37.6
124/R/S1124R06.jpg,ok,150.60,156.60,37.68,9.8
124/R/S1124R01.jpg,ok,168.60,144.60,38.40,5.8
125/L/S1125L02.jpg,ok,168.60,165.00,42.00,7.8
125/L/S1125L03.jpg,ok,126.60,149.40,43.92,10.0
124/R/S1124R07.jpg,ok,145.80,149.40,27.72,17.8
123/R/S1123R04.jpg,ok,162.60,132.60,47.88,49.3
125/L/S1125L04.jpg,ok,142.20,151.80,43.68,10.0
123/R/S1123R06.jpg,ok,165.00,135.00,46.80,49.3
123/R/S1123R05.jpg,ok,167.40,132.60,47.16,49.3
124/L/S1124L02.jpg,ok,168.60,138.60,38.64,8.0
125/L/S1125L09.jpg,ok,165.00,171.00,35.76,9.8
124/L/S1124L01.jpg,ok,192.60,125.40,34.56,6.0
124/L/S1124L04.jpg,ok,147.00,135.00,28.56,45.3
124/L/S1124L03.jpg,ok,150.60,138.60,33.24,45.3
125/R/S1125R03.jpg,ok,114.60,138.60,37.92,8.0
124/L/S1124L06.jpg,ok,147.00,141.00,32.64,51.3
124/L/S1124L07.jpg,ok,138.60,138.60,27.96,49.3
124/R/S1124R03.jpg,ok,150.60,126.60,38.04,43.6
125/R/S1125R07.jpg,ok,174.60,150.60,46.92,10.0
124/R/S1124R02.jpg,ok,150.60,132.60,38.64,45.6
126/L/S1126L01.jpg,ok,179.40,141.00,27.84,4.0
124/R/S1124R04.jpg,ok,167.40,135.00,39.00,45.6
126/L/S1126L02.jpg,ok,144.60,138.60,30.12,6.0
124/R/S1124R05.jpg,ok,160.20,141.00,35.40,51.6
126/L/S1126L04.jpg,ok,138.60,132.60,31.44,6.0
126/L/S1126L07.jpg,ok,165.00,147.00,32.28,6.0
126/L/S1126L05.jpg,ok,159.00,137.40,31.20,6.0
125/L/S1125L01.jpg,ok,172.20,141.00,46.32,53.3
125/L/S1125L06.jpg,ok,150.60,144.60,41.28,45.6
125/L/S1125L05.jpg,ok,135.00,174.60,45.96,45.6
125/L/S1125L07.jpg,ok,144.60,144.60,39.48,45.6
124/L/S1124L05.jpg,ok,142.20,139.80,34.44,43.3
125/L/S1125L10.jpg,ok,166.20,142.20,42.72,45.6
125/R/S1125R04.jpg,ok,150.60,144.60,41.28,43.8
125/R/S1125R02.jpg,ok,155.40,144.60,38.40,45.8
127/L/S1127L03.jpg,ok,162.60,144.60,41.76,6.0
125/R/S1125R01.jpg,ok,133.80,155.40,42.36,47.6
125/R/S1125R05.jpg,ok,154.20,155.40,39.84,43.6
127/L/S1127L05.jpg,ok,132.60,144.60,40.08,5.8
125/R/S1125R06.jpg,ok,138.60,161.40,42.24,45.6
127/L/S1127L06.jpg,ok,154.20,145.80,26.16,6.0
125/R/S1125R10.jpg,ok,155.40,150.60,38.88,47.6
127/R/S1127R01.jpg,ok,177.00,114.60,53.88,8.0
127/R/S1127R04.jpg,ok,165.00,125.40,49.20,8.0
127/R/S1127R06.jpg,ok,166.20,121.80,45.24,8.0
127/R/S1127R05.jpg,ok,166.20,130.20,47.40,9.8
126/L/S1126L03.jpg,ok,138.60,126.60,27.12,47.3
125/R/S1125R09.jpg,ok,156.60,138.60,38.64,55.3
125/R/S1125R08.jpg,ok,165.00,153.00,39.72,61.4
128/L/S1128L02.jpg,ok,156.60,168.60,38.88,6.0
126/R/S1126R07.jpg,ok,153.00,127.80,31.08,6.0
128/L/S1128L03.jpg,ok,161.40,154.20,40.32,8.0
126/L/S1126L06.jpg,ok,151.80,142.20,27.48,51.3
126/R/S1126R01.jpg,ok,144.60,144.60,37.92,53.3
126/R/S1126R02.jpg,ok,139.80,155.40,36.12,53.3
128/R/S1128R02.jpg,ok,198.60,114.60,35.64,5.8
126/R/S1126R03.jpg,ok,156.60,138.60,35.64,53.1
128/R/S1128R04.jpg,ok,172.20,143.40,43.08,7.8
128/R/S1128R05.jpg,ok,144.60,138.60,43.32,6.0
128/R/S1128R03.jpg,ok,179.40,138.60,38.40,5.8
129/L/S1129L02.jpg,ok,192.60,162.60,42.60,6.0
126/R/S1126R06.jpg,ok,160.20,127.80,33.84,55.3
125/L/S1125L08.jpg,ok,179.40,132.60,40.08,100.9
129/L/S1129L03.jpg,ok,150.60,168.60,50.52,6.0
126/R/S1126R04.jpg,ok,165.00,123.00,31.92,61.3
129/L/S1129L06.jpg,ok,171.00,117.00,47.88,7.8
129/L/S1129L07.jpg,ok,174.60,144.60,39.00,7.8
127/L/S1127L02.jpg,ok,133.80,147.00,37.92,61.1
127/L/S1127L01.jpg,ok,166.20,142.20,45.72,63.1
128/L/S1128L01.jpg,ok,125.40,165.00,48.96,7.8
127/R/S1127R03.jpg,ok,159.00,125.40,48.48,53.3
127/R/S1127R02.jpg,ok,186.60,126.60,48.72,53.3
127/L/S1127L04.jpg,ok,159.00,135.00,38.04,65.1
128/L/S1128L04.jpg,ok,156.60,132.60,30.36,43.3
130/L/S1130L01.jpg,ok,167.40,131.40,53.52,7.8
130/L/S1130L02.jpg,ok,162.60,138.60,51.36,7.8
130/L/S1130L03.jpg,ok,156.60,138.60,49.80,5.5
130/L/S1130L05.jpg,ok,168.60,147.00,47.64,7.5
128/L/S1128L06.jpg,ok,168.60,150.60,41.40,48.8
128/L/S1128L07.jpg,ok,162.60,142.20,43.08,48.8
128/R/S1128R01.jpg,ok,209.40,108.60,36.36,48.8
129/L/S1129L01.jpg,ok,156.60,156.60,42.24,45.1
130/R/S1130R02.jpg,ok,131.40,142.20,54.00,6.0
129/L/S1129L04.jpg,ok,174.60,156.60,40.44,45.1
130/R/S1130R06.jpg,ok,147.00,147.00,51.60,8.0
126/R/S1126R05.jpg,ok,156.60,138.60,33.72,98.4
129/L/S1129L05.jpg,ok,178.20,149.40,35.64,47.1
130/R/S1130R03.jpg,ok,123.00,135.00,53.16,8.0
131/L/S1131L01.jpg,ok,168.60,126.60,52.68,8.0
130/R/S1130R07.jpg,ok,150.60,138.60,51.12,10.0
131/L/S1131L02.jpg,ok,172.20,124.20,51.00,7.8
131/L/S1131L04.jpg,ok,150.60,113.40,48.48,5.8
131/L/S1131L06.jpg,ok,168.60,108.60,45.72,5.8
131/L/S1131L07.jpg,ok,174.60,108.60,47.64,7.8
129/R/S1129R01.jpg,ok,138.60,144.60,42.24,56.8
129/R/S1129R03.jpg,ok,162.60,144.60,38.04,53.1
129/R/S1129R04.jpg,ok,150.60,126.60,50.88,53.1
129/R/S1129R02.jpg,ok,156.60,144.60,40.80,60.9
129/R/S1129R05.jpg,ok,141.00,166.20,40.56,10.0
127/R/S1127R07.jpg,ok,150.60,135.00,47.04,106.2
132/L/S1132L01.jpg,ok,185.40,130.20,40.92,7.8
129/R/S1129R06.jpg,ok,147.00,172.20,34.92,62.9
132/L/S1132L05.jpg,ok,162.60,132.60,41.88,6.0
130/L/S1130L06.jpg,ok,162.60,144.60,49.32,53.1
132/L/S1132L06.jpg,ok,142.20,163.80,42.00,6.0
131/R/S1131R03.jpg,ok,159.00,125.40,48.48,19.8
130/L/S1130L07.jpg,ok,171.00,162.60,49.56,59.1
130/L/S1130L04.jpg,ok,156.60,147.00,49.44,62.9
128/L/S1128L05.jpg,ok,162.60,150.60,39.60,68.6
132/R/S1132R02.jpg,ok,166.20,153.00,46.08,7.8
132/R/S1132R05.jpg,ok,165.00,129.00,47.64,6.0
130/R/S1130R01.jpg,ok,114.60,137.40,37.68,65.4
130/R/S1130R04.jpg,ok,120.60,138.60,49.08,61.3
130/R/S1130R05.jpg,ok,141.00,138.60,51.60,61.3
133/L/S1133L02.jpg,ok,197.40,123.00,53.04,6.0
131/R/S1131R02.jpg,ok,150.60,141.00,53.04,47.3
131/L/S1131L03.jpg,ok,150.60,120.60,49.20,57.1
131/R/S1131R01.jpg,ok,153.00,148.20,50.52,51.3
131/R/S1131R04.jpg,ok,169.80,145.80,51.00,41.3
131/L/S1131L05.jpg,ok,165.00,111.00,48.24,57.1
131/R/S1131R05.jpg,ok,180.60,132.60,40.20,47.3
133/R/S1133R01.jpg,ok,156.60,132.60,47.64,8.0
133/R/S1133R02.jpg,ok,123.00,132.60,50.88,8.0
133/R/S1133R06.jpg,ok,162.60,123.00,52.80,5.8
133/R/S1133R05.jpg,ok,144.60,111.00,48.84,9.8
132/L/S1132L02.jpg,ok,168.60,126.60,41.76,51.1
132/L/S1132L03.jpg,ok,172.20,139.80,44.04,51.1
133/R/S1133R07.jpg,ok,165.00,125.40,50.28,5.8
132/L/S1132L04.jpg,ok,151.80,137.40,40.80,55.3
129/R/S1129R07.jpg,ok,150.60,143.40,40.56,111.2
132/L/S1132L07.jpg,ok,155.40,150.60,41.52,48.3
132/R/S1132R04.jpg,ok,168.60,144.60,46.68,7.8
132/R/S1132R06.jpg,ok,183.00,126.60,45.24,8.0
132/R/S1132R03.jpg,ok,165.00,141.00,48.24,53.3
132/R/S1132R01.jpg,ok,165.00,143.40,27.60,55.3
133/L/S1133L01.jpg,ok,193.80,118.20,53.52,43.6
133/L/S1133L03.jpg,ok,204.60,132.60,54.72,51.6
133/L/S1133L04.jpg,ok,204.60,132.60,53.76,51.6
133/L/S1133L05.jpg,ok,189.00,131.40,54.36,47.6
135/L/S1135L01.jpg,ok,162.60,138.60,48.84,6.0
133/R/S1133R04.jpg,ok,159.00,117.00,47.88,39.6
134/L/S1134L01.jpg,ok,171.00,138.60,50.52,35.6
133/R/S1133R03.jpg,ok,130.20,127.80,57.72,43.6
134/L/S1134L02.jpg,ok,159.00,162.60,50.16,33.8
134/L/S1134L03.jpg,ok,168.60,154.20,51.60,37.8
133/L/S1133L06.jpg,ok,204.60,129.00,53.88,51.6
134/L/S1134L04.jpg,ok,162.60,174.60,50.16,41.8
134/L/S1134L05.jpg,ok,168.60,150.60,51.12,35.8
134/L/S1134L06.jpg,ok,165.00,154.20,48.48,39.6
134/R/S1134R05.jpg,ok,165.00,139.80,49.68,10.0
134/R/S1134R01.jpg,ok,135.00,144.60,50.16,39.6
134/R/S1134R02.jpg,ok,171.00,133.80,50.28,8.0
134/L/S1134L07.jpg,ok,166.20,177.00,51.96,39.6
135/R/S1135R05.jpg,ok,136.20,123.00,45.84,5.8
134/R/S1134R04.jpg,ok,162.60,124.20,47.64,8.0
134/R/S1134R03.jpg,ok,149.40,151.80,51.00,7.0
132/R/S1132R07.jpg,ok,167.40,154.20,45.12,79.1
136/L/S1136L02.jpg,ok,171.00,148.20,46.20,6.0
136/L/S1136L06.jpg,ok,161.40,162.60,41.52,9.8
136/L/S1136L05.jpg,ok,168.60,156.60,41.28,11.8
136/L/S1136L07.jpg,ok,150.60,147.00,51.00,9.8
134/R/S1134R06.jpg,ok,162.60,120.60,48.24,47.3
134/R/S1134R07.jpg,ok,165.00,141.00,49.56,13.8
135/L/S1135L03.jpg,ok,144.60,126.60,47.40,41.3
136/L/S1136L10.jpg,ok,156.60,153.00,47.16,8.0
136/L/S1136L03.jpg,ok,174.60,144.60,42.00,8.0
135/L/S1135L02.jpg,ok,174.60,137.40,47.16,51.3
136/R/S1136R01.jpg,ok,159.00,136.20,46.44,8.0
136/R/S1136R05.jpg,ok,177.00,147.00,40.20,7.8
136/R/S1136R07.jpg,ok,156.60,132.60,48.24,9.8
135/L/S1135L04.jpg,ok,168.60,118.20,46.44,49.3
135/L/S1135L05.jpg,ok,129.00,147.00,46.56,49.3
136/R/S1136R10.jpg,ok,147.00,123.00,45.84,10.0
135/L/S1135L07.jpg,ok,153.00,147.00,45.96,53.3
135/L/S1135L06.jpg,ok,147.00,177.00,47.88,53.3
137/R/S1137R01.jpg,ok,162.60,179.40,45.12,8.0
136/L/S1136L01.jpg,ok,167.40,150.60,45.72,55.3
136/L/S1136L08.jpg,ok,165.00,159.00,49.68,49.3
136/L/S1136L09.jpg,ok,177.00,162.60,48.00,49.3
136/L/S1136L04.jpg,ok,162.60,156.60,41.76,51.3
136/R/S1136R04.jpg,ok,162.60,138.60,40.08,39.6
136/R/S1136R06.jpg,ok,180.60,144.60,42.12,39.6
137/L/S1137L01.jpg,ok,162.60,162.60,46.32,8.0
137/L/S1137L03.jpg,ok,163.80,160.20,42.24,5.8
137/L/S1137L04.jpg,ok,177.00,159.00,28.20,7.8
137/R/S1137R06.jpg,ok,148.20,166.20,42.96,6.0
137/R/S1137R05.jpg,ok,159.00,161.40,40.68,8.0
137/R/S1137R07.jpg,ok,153.00,166.20,42.72,9.8
138/L/S1138L01.jpg,ok,161.40,141.00,47.04,9.8
138/L/S1138L02.jpg,ok,159.00,143.40,50.64,7.8
137/L/S1137L07.jpg,ok,186.60,173.40,39.60,11.8
138/L/S1138L03.jpg,ok,159.00,150.60,52.08,5.8
138/L/S1138L04.jpg,ok,166.20,144.60,52.68,7.8
135/R/S1135R02.jpg,ok,145.80,118.20,44.04,55.1
137/L/S1137L02.jpg,ok,172.20,160.20,41.16,47.6
135/R/S1135R07.jpg,ok,156.60,129.00,45.72,57.3
135/R/S1135R06.jpg,ok,167.40,120.60,43.92,57.1
135/R/S1135R01.jpg,ok,147.00,106.20,46.32,61.1
135/R/S1135R04.jpg,ok,147.00,123.00,45.48,61.1
135/R/S1135R03.jpg,ok,150.60,106.20,45.12,61.1
138/R/S1138R02.jpg,ok,157.80,135.00,51.72,9.8
138/R/S1138R06.jpg,ok,141.00,162.60,53.28,7.8
138/R/S1138R05.jpg,ok,151.80,144.60,53.16,7.8
138/R/S1138R07.jpg,ok,153.00,147.00,48.48,7.8
139/L/S1139L03.jpg,ok,204.60,132.60,42.84,6.0
136/R/S1136R03.jpg,ok,180.60,144.60,41.16,7.8
139/L/S1139L05.jpg,ok,204.60,138.60,44.28,6.0
139/L/S1139L06.jpg,ok,204.60,132.60,42.84,7.8
136/R/S1136R08.jpg,ok,166.20,138.60,45.12,33.6
137/R/S1137R03.jpg,ok,162.60,184.20,42.72,45.3
137/R/S1137R04.jpg,ok,167.40,166.20,42.36,43.3
137/L/S1137L05.jpg,ok,155.40,154.20,44.52,59.6
136/R/S1136R02.jpg,ok,168.60,142.20,42.60,45.6
139/R/S1139R04.jpg,ok,143.40,141.00,48.48,8.0
139/R/S1139R05.jpg,ok,137.40,136.20,46.80,8.0
138/L/S1138L06.jpg,ok,177.00,132.60,47.40,41.6
137/R/S1137R02.jpg,ok,166.20,175.80,45.36,57.3
140/L/S1140L01.jpg,ok,168.60,167.40,37.20,6.0
140/L/S1140L03.jpg,ok,169.80,155.40,37.08,6.0
138/L/S1138L05.jpg,ok,162.60,147.00,49.56,8.0
138/L/S1138L07.jpg,ok,171.00,138.60,50.52,45.3
138/R/S1138R04.jpg,ok,153.00,153.00,51.48,41.3
140/L/S1140L07.jpg,ok,168.60,150.60,42.12,8.0
137/L/S1137L06.jpg,ok,198.60,156.60,42.12,65.1
138/R/S1138R03.jpg,ok,160.20,136.20,54.36,51.3
138/R/S1138R01.jpg,ok,132.60,126.60,50.88,51.3
140/R/S1140R03.jpg,ok,156.60,138.60,45.48,8.0
139/L/S1139L01.jpg,ok,201.00,141.00,47.04,51.3
139/L/S1139L02.jpg,ok,196.20,139.80,44.40,47.3
139/L/S1139L04.jpg,ok,198.60,156.60,41.76,45.3
139/R/S1139R02.jpg,ok,153.00,132.60,53.40,7.8
140/R/S1140R07.jpg,ok,162.60,144.60,43.08,7.8
139/R/S1139R01.jpg,ok,129.00,135.00,54.48,43.3
141/L/S1141L02.jpg,ok,171.00,160.20,32.52,6.0
141/L/S1141L04.jpg,ok,156.60,177.00,28.68,12.0
136/R/S1136R09.jpg,ok,163.80,147.00,26.40,41.6
141/L/S1141L06.jpg,ok,150.60,155.40,33.24,5.8
141/R/S1141R01.jpg,ok,142.20,172.20,35.16,7.8
141/R/S1141R03.jpg,ok,138.60,160.20,46.20,7.8
141/R/S1141R05.jpg,ok,155.40,135.00,37.68,7.3
139/R/S1139R07.jpg,ok,138.60,154.20,42.24,43.3
139/R/S1139R03.jpg,ok,156.60,132.60,54.00,7.8
139/R/S1139R06.jpg,ok,156.60,161.40,42.96,50.8
142/L/S1142L02.jpg,ok,168.60,165.00,46.08,7.5
140/L/S1140L06.jpg,ok,180.60,144.60,36.48,50.8
140/L/S1140L02.jpg,ok,167.40,130.20,38.16,60.9
140/L/S1140L05.jpg,ok,190.20,150.60,38.88,52.8
142/L/S1142L07.jpg,ok,171.00,147.00,46.80,8.0
140/L/S1140L04.jpg,ok,192.60,144.60,41.04,54.8
140/R/S1140R04.jpg,ok,180.60,138.60,43.56,49.1
140/R/S1140R05.jpg,ok,185.40,132.60,42.96,49.1
140/R/S1140R01.jpg,ok,149.40,149.40,44.28,49.1
142/R/S1142R03.jpg,ok,143.40,125.40,48.00,8.0
140/R/S1140R02.jpg,ok,156.60,138.60,42.12,58.8
142/R/S1142R04.jpg,ok,180.60,138.60,52.44,5.8
142/R/S1142R05.jpg,ok,167.40,143.40,49.20,5.8
142/R/S1142R06.jpg,ok,174.60,150.60,48.84,5.8
143/L/S1143L01.jpg,ok,156.60,138.60,42.00,7.8
140/R/S1140R06.jpg,ok,154.20,139.80,42.84,58.8
143/L/S1143L05.jpg,ok,180.60,137.40,39.84,8.0
141/L/S1141L01.jpg,ok,189.00,154.20,33.00,60.8
141/L/S1141L05.jpg,ok,155.40,165.00,32.76,60.9
141/R/S1141R06.jpg,ok,156.60,162.60,34.20,7.3
141/L/S1141L03.jpg,ok,162.60,156.60,32.40,60.9
141/R/S1141R04.jpg,ok,150.60,149.40,36.72,52.8
141/R/S1141R02.jpg,ok,144.60,161.40,38.52,56.8
142/L/S1142L01.jpg,ok,186.60,174.60,42.96,47.1
142/L/S1142L05.jpg,ok,155.40,168.60,44.40,49.6
142/L/S1142L04.jpg,ok,177.00,171.00,46.20,49.6
142/L/S1142L03.jpg,ok,191.40,124.20,43.20,6.0
